date,equity
2022-12-01,99424.82341069626
2022-12-02,99820.5284016732
2022-12-05,100315.31200834732
2022-12-06,100315.31200834732
2022-12-07,100450.52354072023
2022-12-08,100450.52354072023
2022-12-09,101178.4258852182
2022-12-12,101178.4258852182
2022-12-13,99864.07610998083
2022-12-14,99864.07610998083
2022-12-15,100587.51952224219
2022-12-16,100587.51952224219
2022-12-19,100587.51952224219
2022-12-20,100385.866884846
2022-12-21,101293.63966312779
2022-12-22,101293.63966312779
2022-12-23,101293.63966312779
2022-12-27,101293.63966312779
2022-12-28,102226.67202876497
2022-12-29,102327.8601907106
2022-12-30,101589.0937996587
2023-01-03,101589.0937996587
2023-01-05,101959.33538192087
2023-01-06,100187.03079739142
2023-01-10,100187.03079739142
2023-01-11,100187.03079739142
2023-01-12,100187.03079739142
2023-01-13,100603.66460737085
2023-01-18,101715.25343850633
2023-01-19,101715.25343850633
2023-01-20,102356.34173671645
2023-01-23,102356.34173671645
2023-01-24,102356.34173671645
2023-01-25,102356.34173671645
2023-01-26,102356.34173671645
2023-01-27,102356.34173671645
2023-01-30,102660.43142169323
2023-01-31,101923.92723037316
2023-02-01,102341.93877987296
2023-02-02,102224.96952838008
2023-02-03,101376.81475936732
2023-02-06,100956.48653693538
2023-02-07,100956.48653693538
2023-02-08,100980.22630480916
2023-02-09,100980.22630480916
2023-02-10,100980.22630480916
2023-02-13,100980.22630480916
2023-02-14,100696.3361494763
2023-02-15,100696.3361494763
2023-02-16,100228.93458917335
2023-02-17,99964.50834164575
2023-02-21,99386.40034159769
2023-02-22,99386.40034159769
2023-02-23,99386.40034159769
2023-02-24,99337.14782186659
2023-02-27,99337.14782186659
2023-02-28,99337.14782186659
2023-03-01,99337.14782186659
2023-03-02,99337.14782186659
2023-03-03,99337.14782186659
2023-03-06,99045.91096482534
2023-03-07,99045.91096482534
2023-03-08,99045.91096482534
2023-03-09,99045.91096482534
2023-03-10,99045.91096482534
2023-03-13,99045.91096482534
2023-03-14,99045.91096482534
2023-03-15,99045.91096482534
2023-03-16,99045.91096482534
2023-03-17,99045.91096482534
2023-03-20,99045.91096482534
2023-03-21,98873.30737260415
2023-03-22,98873.30737260415
2023-03-23,98873.30737260415
2023-03-24,98873.30737260415
2023-03-27,98873.30737260415
2023-03-28,98873.30737260415
2023-03-29,98873.30737260415
2023-03-30,98873.30737260415
2023-03-31,98873.30737260415
2023-04-03,98873.30737260415
2023-04-04,98873.30737260415
2023-04-05,98873.30737260415
2023-04-06,98873.30737260415
2023-04-10,98418.50023751866
2023-04-11,98418.50023751866
2023-04-12,98418.50023751866
2023-04-13,98418.50023751866
2023-04-14,98418.50023751866
2023-04-17,98418.50023751866
2023-04-18,98418.50023751866
2023-04-19,98180.71393226524
2023-04-20,98180.71393226524
2023-04-21,98180.71393226524
2023-04-24,98180.71393226524
2023-04-25,98180.71393226524
2023-04-26,98180.71393226524
2023-04-27,98807.83149992155
2023-04-28,98807.83149992155
2023-05-01,98807.83149992155
2023-05-02,98807.83149992155
2023-05-03,98807.83149992155
2023-05-04,98807.83149992155
2023-05-05,99552.4299230722
2023-05-08,99552.4299230722
2023-05-09,99552.4299230722
2023-05-10,99552.4299230722
2023-05-11,99552.4299230722
2023-05-12,99552.4299230722
2023-05-15,99552.4299230722
2023-05-16,99358.82744932211
2023-05-17,99358.82744932211
2023-05-18,99358.82744932211
2023-05-19,99358.82744932211
2023-05-22,99358.82744932211
2023-05-23,99358.82744932211
2023-05-24,99358.82744932211
2023-05-25,99358.82744932211
2023-05-26,99358.82744932211
2023-05-30,99358.82744932211
2023-05-31,99259.88522073001
2023-06-01,99259.88522073001
2023-06-02,99259.88522073001
2023-06-05,99259.88522073001
2023-06-06,99259.88522073001
2023-06-07,99259.88522073001
